Readings,temperature,pressure,VRS01,VRR12,VRR22,VRR23,VRR33,VRS03,VRN13,VRS21,VRN16,VRN26,VRR43,VRS31,VRR21,VRR34,VRR11,VRR47,VRN21,VRI02,VRI01,VRR32,VRR41,VRS11,VRN24,VRN12,VRN23,VRN15,VRS12,VRS04,VRN11,VRR44,VRS22,VRR42,VRS02,VRR31,VRR24,VRS41,VRN27,VRR13,VRN14,VRR37,VRS32,VRS42,VRI03,VRN17,VRN22,VRN25,VRR17,VRR14,VRR27,Pred
210,118.5550986,11.63013729,0.033860931,0.191952377,0.058126083,0.050227249,0.113229141,0.047767349,10.04768704,0.232252853,62.79723694,-45.12055232,-246.4445596,0.252275726,0.112924698,-320.6901262,0.012749222,-256.7456774,21.11550345,0.003007645,1.766249664,-0.012307098,-257.5265189,0.231394974,-27.96277338,69.41691945,58.15953816,44.01418436,0.243591797,0.075406815,17.56968953,-335.0456659,0.235257309,-247.4173777,0.079312302,-0.00069603,0.048898758,0.192276871,18.24702644,0.035098328,-13.05006889,-0.027285431,0.187509262,0.14223848,0.004997177,26.50341391,29.28027321,7.104863861,0.186353699,0.023990707,-0.021113251,1
211,117.490431,3.055859639,0.033839676,0.191935471,0.058198868,0.050241013,0.113311584,0.047737305,10.04768704,0.232184769,62.79723694,-45.12055232,-235.0271476,0.252149109,0.112682343,-321.4982438,0.012709442,-265.0014769,21.11550345,0.003005722,1.766089615,-0.012321182,-247.1851924,0.231254089,-27.96277338,69.41691945,58.15953816,44.01418436,0.243489029,0.075348358,17.56968953,-347.5884989,0.235062012,-242.3868057,0.079299622,-0.000822372,0.048840637,0.192214279,18.24702644,0.035050552,-13.05006889,-0.027285431,0.187449875,0.142216843,0.004996567,26.50341391,29.28027321,7.104863861,0.186374573,0.024049301,-0.02123732,1
212,117.3302319,1.833818833,0.033889801,0.191828476,0.058034058,0.050395691,0.113305649,0.04772641,10.04768704,0.232144272,62.79723694,-45.12055232,-246.1180697,0.252100113,0.112645035,-321.0474507,0.012586731,-256.9538799,21.11550345,0.003005493,1.766666946,-0.012720154,-257.5289258,0.231385788,-27.96277338,69.41691945,58.15953816,44.01418436,0.24359848,0.075369827,17.56968953,-336.281213,0.235018478,-248.213503,0.083840256,-0.001714874,0.048795761,0.192330917,18.24702644,0.034967758,-13.05006889,-0.027285431,0.187566757,0.142295059,0.004996994,26.50341391,29.28027321,7.104863861,0.186119217,0.023973419,-0.021219208,1
213,118.8234368,1.8764115,0.033882675,0.191925797,0.058095917,0.05032962,0.113293396,0.047761002,10.04768704,0.232174103,62.79723694,-45.12055232,-235.3531414,0.252164047,0.112868118,-321.3849811,0.012606262,-264.4357513,21.11550345,0.003005417,1.766227081,-0.012199356,-248.0712939,0.23134819,-27.96277338,69.41691945,58.15953816,44.01418436,0.243600845,0.075371323,17.56968953,-346.9532233,0.23509314,-241.1784247,0.08329158,-0.000934647,0.049007523,0.192365723,18.24702644,0.034901337,-13.05006889,-0.027285431,0.187509766,0.142231415,0.004997162,26.50341391,29.28027321,7.104863861,0.186300049,0.024249161,-0.02108754,1
214,122.8312326,1.855475741,0.033910431,0.192075577,0.058192703,0.050503616,0.113241562,0.047774109,10.04768704,0.23224173,62.79723694,-45.12055232,-244.3852004,0.252164063,0.113045639,-322.7110191,0.012715302,-258.0873186,21.11550345,0.003007904,1.76607901,-0.012356155,-258.1277032,0.231406799,-27.96277338,69.41691945,58.15953816,44.01418436,0.243708801,0.075396057,17.56968953,-337.7273051,0.235137665,-248.90464,0.083962311,-0.001845337,0.049086105,0.192283813,18.24702644,0.035084595,-13.05006889,-0.027285431,0.187518707,0.142277176,0.004997101,26.50341391,29.28027321,7.104863861,0.186722778,0.024037354,-0.020991562,1
215,126.5293086,1.861938519,0.033927765,0.19209259,0.058127945,0.050423477,0.113284561,0.047772186,10.04768704,0.232222885,62.79723694,-45.12055232,-236.9351624,0.252337341,0.112956192,-319.9677019,0.012748993,-263.2350864,21.11550345,0.003008621,1.766325409,-0.012427444,-247.4028751,0.231432922,-27.96277338,69.41691945,58.15953816,44.01418436,0.243465836,0.075399063,17.56968953,-345.1018402,0.235236496,-240.2673152,0.083791977,-0.00147435,0.048989517,0.192357422,18.24702644,0.034359344,-13.05006889,-0.027285431,0.187543961,0.142189117,0.004997482,26.50341391,29.28027321,7.104863861,0.186391541,0.023496338,-0.021142883,1
216,130.105475,1.842570847,0.033842392,0.192103088,0.058184952,0.050544769,0.113340317,0.04774379,10.04768704,0.23210733,62.79723694,-45.12055232,-244.0908759,0.252209061,0.113085327,-322.7764566,0.012707764,-258.0944654,21.11550345,0.003006012,1.765842392,-0.012550034,-258.2434205,0.231296646,-27.96277338,69.41691945,58.15953816,44.01418436,0.243463852,0.075394928,17.56968953,-339.3202591,0.235174713,-248.7281106,0.082034439,-0.00081636,0.049083237,0.192230606,18.24702644,0.035317154,-13.05006889,-0.027285431,0.187470367,0.142069626,0.00499704,26.50341391,29.28027321,7.104863861,0.186547729,0.024108322,-0.021263046,1
217,133.8274524,1.780856667,0.033868301,0.192201416,0.058215775,0.050205139,0.113357742,0.047776672,10.04768704,0.232204163,62.79723694,-45.12055232,-237.7824326,0.252159103,0.112595581,-319.5199004,0.012557663,-263.9308297,21.11550345,0.003007065,1.766610748,-0.012149612,-246.9869801,0.231481003,-27.96277338,69.41691945,58.15953816,44.01418436,0.243582184,0.075401337,17.56968953,-342.8476969,0.235195419,-241.3439379,0.080945236,-0.001692719,0.048929245,0.192183807,18.24702644,0.035231964,-13.05006889,-0.027285431,0.18748024,0.142216949,0.004997345,26.50341391,29.28027321,7.104863861,0.186485504,0.023349289,-0.021469193,1
218,138.0913494,1.816444035,0.033871643,0.192103104,0.058317184,0.050555161,0.113130112,0.047747269,10.04768704,0.232156387,62.79723694,-45.12055232,-242.7025604,0.252208008,0.112878845,-323.1676875,0.012342606,-258.7878129,21.11550345,0.003006577,1.76708992,-0.012434967,-258.4173381,0.23131691,-27.96277338,69.41691945,58.15953816,44.01418436,0.243495804,0.075397079,17.56968953,-341.7377434,0.235121918,-249.1853179,0.079229294,-0.001447647,0.048958893,0.192181717,18.24702644,0.034783905,-13.05006889,-0.027285431,0.187455109,0.142131241,0.004997375,26.50341391,29.28027321,7.104863861,0.186426315,0.023663422,-0.021077255,1
219,142.3950118,1.77679,0.033839676,0.192043976,0.058393677,0.050424637,0.11337587,0.04776532,10.04768704,0.232159027,62.79723694,-45.12055232,-238.3544,0.252222961,0.112840424,-319.6465438,0.012584137,-262.6045447,21.11550345,0.003006058,1.766208633,-0.012219513,-247.7763683,0.231307892,-27.96277338,69.41691945,58.15953816,44.01418436,0.243576584,0.075396729,17.56968953,-341.2589231,0.235209763,-240.2577853,0.079231079,-0.001294724,0.048973572,0.192114929,18.24702644,0.035269547,-13.05006889,-0.027285431,0.187343155,0.142074738,0.00499733,26.50341391,29.28027321,7.104863861,0.186506088,0.024256042,-0.021469604,1
220,146.2734416,1.685757797,0.033885147,0.192219299,0.058452469,0.050386612,0.113358704,0.047781952,10.04768704,0.232151993,62.79723694,-45.12055232,-242.9920038,0.252250565,0.11300058,-321.8997105,0.012728165,-259.2351532,21.11550345,0.003007111,1.766177612,-0.012202469,-257.7474673,0.23125621,-27.96277338,69.41691945,58.15953816,44.01418436,0.243557373,0.075417221,17.56968953,-343.5002441,0.23529747,-250.1696881,0.079329712,-0.001175018,0.049109238,0.192161591,18.24702644,0.035128494,-13.05006889,-0.027285431,0.187386673,0.141929321,0.004997162,26.50341391,29.28027321,7.104863861,0.186617004,0.023992996,-0.021266449,1
221,149.2717662,1.693987119,0.033864792,0.192293243,0.058518051,0.050304367,0.113657333,0.047801956,10.04768704,0.232211136,62.79723694,-45.12055232,-238.6738009,0.252338333,0.113152237,-321.239263,0.012953842,-262.2670599,21.11550345,0.003007278,1.76605574,-0.012107391,-247.7383107,0.231460464,-27.96277338,69.41691945,58.15953816,44.01418436,0.243508163,0.075433762,17.56968953,-340.3928372,0.235337585,-239.4342587,0.166629562,-0.001684921,0.04907486,0.192191345,18.24702644,0.035330383,-13.05006889,-0.027285431,0.187471558,0.142019623,0.00499704,26.50341391,29.28027321,7.104863861,0.186654816,0.023924423,-0.021115799,1
222,152.3814762,1.828648983,0.033871979,0.19222699,0.058517868,0.050614578,0.113399979,0.047820511,10.04768704,0.232273117,62.79723694,-45.12055232,-242.2963509,0.252241592,0.113061996,-321.6862461,0.01293811,-259.4234529,21.11550345,0.003007523,1.766355743,-0.01183252,-258.0954664,0.231343781,-27.96277338,69.41691945,58.15953816,44.01418436,0.243585449,0.075440994,17.56968953,-343.5998648,0.235315887,-251.1991974,0.158064941,-0.00074733,0.048974518,0.192241486,18.24702644,0.035422974,-13.05006889,-0.027285431,0.187547363,0.142028351,0.004997482,26.50341391,29.28027321,7.104863861,0.186806305,0.024136948,-0.021126694,1
223,157.1868901,2.106796724,0.033873322,0.192319595,0.058450363,0.050454269,0.113373947,0.047771103,10.04768704,0.232266479,62.79723694,-45.12055232,-239.1245937,0.248316711,0.113143005,-320.3983129,0.01318486,-263.0646834,21.11550345,0.003008392,1.765589615,-0.011626343,-246.3521514,0.231382004,-27.96277338,69.41691945,58.15953816,44.01418436,0.24357341,0.075422638,17.56968953,-338.9811013,0.235626862,-237.3661565,0.258849594,-0.000847336,0.048965683,0.247554214,18.24702644,0.035581421,-13.05006889,-0.027285431,0.213510803,0.142102295,0.004997711,26.50341391,29.28027321,7.104863861,0.186645691,0.024292191,-0.021093719,1
224,162.6983936,2.320819333,0.033858887,0.192263901,0.058374771,0.050466125,0.113330246,0.047827011,10.04768704,0.232324707,62.79723694,-45.12055232,-242.3340887,0.239994263,0.113307465,-322.0762848,0.013143311,-258.8908995,21.11550345,0.003007843,1.765248337,-0.011650681,-258.6912753,0.231341278,-27.96277338,69.41691945,58.15953816,44.01418436,0.243683411,0.075449112,17.56968953,-344.9695603,0.235477966,-252.4071808,0.220298264,-0.000807724,0.049022003,0.663910767,18.24702644,0.035253265,-13.05006889,-0.027285431,0.179221054,0.141792465,0.004997437,26.50341391,29.28027321,7.104863861,0.186357483,0.024339447,-0.020945221,1
225,168.1531667,2.565307018,0.033886597,0.19241301,0.058545532,0.050318802,0.113544128,0.047708298,10.04768704,0.232414001,62.79723694,-45.12055232,-239.2462584,0.240144974,0.113257401,-319.806082,0.013704681,-263.3278992,21.11550345,0.003007919,1.765679367,-0.011841095,-246.3650067,0.231291534,-27.96277338,69.41691945,58.15953816,44.01418436,0.243620392,0.075448227,17.56968953,-338.5842002,0.235742599,-236.6154733,0.186218475,-0.000937759,0.048862991,2.109748978,18.24702644,0.035906967,-13.05006889,-0.027285431,0.295566635,0.141988281,0.00499765,26.50341391,29.28027321,7.104863861,0.186730255,0.024154831,-0.021130966,1
226,173.7738737,2.842559831,0.033819702,0.192288101,0.058152283,0.050266418,0.113390045,0.047845322,10.04768704,0.232151062,62.79723694,-45.12055232,-242.0214185,0.252486313,0.113030823,-322.7352136,0.013402054,-258.763656,21.11550345,0.003006439,1.764189102,-0.012295074,-259.3496428,0.231183929,-27.96277338,69.41691945,58.15953816,44.01418436,0.243431854,0.075440857,17.56968953,-345.4050358,0.235453079,-253.8468987,0.223211029,-0.000871109,0.048627548,0.191851059,18.24702644,0.03562822,-13.05006889,-0.027285431,0.178997818,0.141804825,0.004997055,26.50341391,29.28027321,7.104863861,0.186578384,0.023957565,-0.021328705,1
227,179.0868242,3.090756441,0.033858032,0.192410858,0.058160019,0.050377533,0.113572968,0.047825821,10.04768704,0.232402954,62.79723694,-45.12055232,-239.7073586,0.395501724,0.113068039,-319.4170432,0.013342758,-261.9540821,21.11550345,0.003007568,1.765520325,-0.012097046,-246.098924,0.231389038,-27.96277338,69.41691945,58.15953816,44.01418436,0.243554932,0.075485184,17.56968953,-337.7304596,0.235482452,-236.2059447,0.401312744,-0.000486206,0.049028351,0.098648621,18.24702644,0.035616638,-13.05006889,-0.027285431,0.003972794,0.141762329,0.004997726,26.50341391,29.28027321,7.104863861,0.1866129,0.023934128,-0.021377289,1
228,183.6087294,3.339787458,0.033827225,0.192181198,0.058216324,0.050349716,0.113606094,0.047834534,10.04768704,0.232415054,62.79723694,-45.12055232,-241.4321179,0.252208282,0.113177643,-322.8030221,0.013139648,-260.3525596,21.11550345,0.003006851,1.765704544,-0.011910187,-259.0398281,0.231425674,-27.96277338,69.41691945,58.15953816,44.01418436,0.243549347,0.075467285,17.56968953,-345.989621,0.235638062,-254.0292729,0.088384186,-0.001712677,0.048793274,0.192063461,18.24702644,0.035626434,-13.05006889,-0.027285431,0.187449585,0.142021561,0.004997345,26.50341391,29.28027321,7.104863861,0.18655864,0.023979691,-0.021243561,1
229,187.5316667,3.585045091,0.033808609,0.19220723,0.058203506,0.050153488,0.113557724,0.047848373,10.04768704,0.2323349,62.79723694,-45.12055232,-239.7908039,0.252435898,0.113290558,-319.3216629,0.013263229,-261.8883068,21.11550345,0.003006607,1.765144958,-0.012448914,-246.0407955,0.231374985,-27.96277338,69.41691945,58.15953816,44.01418436,0.243465515,0.075468399,17.56968953,-338.10605,0.235726547,-235.9113051,0.079269241,-0.001323792,0.048787292,0.192472946,18.24702644,0.035366379,-13.05006889,-0.027285431,0.187378052,0.141652939,0.004997391,26.50341391,29.28027321,7.104863861,0.186639908,0.023789993,-0.021234573,1
230,190.8990886,3.74404623,0.033804962,0.192507584,0.058328995,0.05033783,0.113639938,0.047819687,10.04768704,0.232287918,62.79723694,-45.12055232,-239.829094,0.252178436,0.113408188,-322.8069032,0.013230011,-261.1833606,21.11550345,0.003006256,1.76563649,-0.012072159,-259.2033022,0.231325989,-27.96277338,69.41691945,58.15953816,44.01418436,0.24352536,0.075428986,17.56968953,-345.7312188,0.235517242,-253.3187313,0.079284927,-0.000819885,0.049017059,0.192172012,18.24702644,0.035460083,-13.05006889,-0.027285431,0.18745546,0.14150795,0.00499736,26.50341391,29.28027321,7.104863861,0.186737991,0.023573441,-0.021016296,1
231,194.0115538,4.036609623,0.033826141,0.192555069,0.058266083,0.050341797,0.113737747,0.047858948,10.04768704,0.23246875,62.79723694,-45.12055232,-240.8651001,0.252354813,0.113306244,-319.6932121,0.013358719,-260.2242166,21.11550345,0.003006531,1.766612,-0.012207123,-246.5223356,0.231524124,-27.96277338,69.41691945,58.15953816,44.01418436,0.243619308,0.07547023,17.56968953,-337.7683251,0.236111633,-236.5632551,0.079308441,-0.000871033,0.049110504,0.192318634,18.24702644,0.035748184,-13.05006889,-0.027285431,0.187546356,0.141657211,0.004997543,26.50341391,29.28027321,7.104863861,0.186697418,0.023836761,-0.02082547,1
232,197.468963,4.20746,0.033756058,0.190607132,0.058437607,0.04781749,0.113625931,0.048977722,10.04768704,0.23504689,62.79723694,-45.12055232,-240.6233868,0.255436279,0.113697815,-322.8684535,0.017342957,-262.4253916,21.11550345,0.003110809,1.765826141,-0.00998143,-258.7901983,0.232748184,-27.96277338,69.41691945,58.15953816,44.01418436,0.243975739,0.076552124,17.56968953,-346.3272493,0.240939941,-253.0678322,0.079358231,-0.00163916,0.047966843,0.193234009,18.24702644,0.036730713,-13.05006889,-0.027285431,0.187943497,0.14168219,0.005,26.50341391,29.28027321,7.104863861,0.185957901,0.025092636,-0.023019897,1
233,200.808519,4.404519464,0.03390303,0.192049606,0.057669296,0.050095215,0.113117889,0.047636383,10.04768704,0.232146088,62.79723694,-45.12055232,-240.8507642,0.252030518,0.112532822,-319.8390947,0.012126236,-259.4788542,21.11550345,0.003002991,1.768190384,-0.013228546,-246.5458289,0.230951797,-27.96277338,69.41691945,58.15953816,44.01418436,0.243684067,0.075304031,17.56968953,-336.6419059,0.234259857,-236.5204686,0.079374359,-0.000884979,0.049090164,0.191997025,18.24702644,0.034486252,-13.05006889,-0.027285431,0.187515152,0.141870422,0.00499675,26.50341391,29.28027321,7.104863861,0.185909592,0.023334152,-0.020968643,1
234,204.8303626,4.745243276,0.033927277,0.192101761,0.058012009,0.050315216,0.113124939,0.047610733,10.04768704,0.231926453,62.79723694,-45.12055232,-239.9085384,0.251552887,0.112699127,-322.615107,0.011653717,-262.8867065,21.11550345,0.003002731,1.768360779,-0.013250931,-259.3971186,0.231414368,-27.96277338,69.41691945,58.15953816,44.01418436,0.243682281,0.07529985,17.56968953,-347.6072184,0.234399429,-253.9730054,0.079355042,-0.001197235,0.049190857,0.192117142,18.24702644,0.0341707,-13.05006889,-0.027285431,0.187562546,0.141921982,0.004997086,26.50341391,29.28027321,7.104863861,0.186122528,0.023414764,-0.02058783,1
235,210.6729,5.170150923,0.033934967,0.192352661,0.058217819,0.050460785,0.113214249,0.047556091,10.04768704,0.231934311,62.79723694,-45.12055232,-241.5485681,0.251625107,0.112566269,-319.6809943,0.011352997,-258.2775035,21.11550345,0.003002029,1.769270081,-0.013403458,-246.1537996,0.231146866,-27.96277338,69.41691945,58.15953816,44.01418436,0.243677872,0.075236755,17.56968953,-334.6311146,0.234016602,-236.1009985,0.079389481,-0.000399597,0.049324844,0.192497986,18.24702644,0.034126389,-13.05006889,-0.027285431,0.187642914,0.141937637,0.004995972,26.50341391,29.28027321,7.104863861,0.185935928,0.022917145,-0.020427155,0
236,217.00299,5.729635902,0.033940109,0.19232988,0.058225769,0.050594193,0.113195099,0.047550919,10.04768704,0.231742737,62.79723694,-45.12055232,-240.3252429,0.251426559,0.112660141,-323.0141221,0.01147612,-264.1403747,21.11550345,0.003002548,1.768837555,-0.013215744,-258.4383064,0.231114349,-27.96277338,69.41691945,58.15953816,44.01418436,0.243431076,0.075252426,17.56968953,-349.9082498,0.234002991,-253.3268273,0.079389175,-0.001331635,0.049317078,0.192315491,18.24702644,0.034165253,-13.05006889,-0.027285431,0.187645584,0.141899368,0.004996674,26.50341391,29.28027321,7.104863861,0.186209976,0.023418854,-0.020488205,1
237,223.1338061,6.228036167,0.033912292,0.192306046,0.058313416,0.05064415,0.112928787,0.047592194,10.04768704,0.231915817,62.79723694,-45.12055232,-240.8454733,0.251644089,0.112808472,-319.681704,0.011868881,-257.3319794,21.11550345,0.003002853,1.76854982,-0.012990021,-246.3797166,0.230932877,-27.96277338,69.41691945,58.15953816,44.01418436,0.243625443,0.075297333,17.56968953,-333.7756564,0.23428511,-236.1707541,0.079381897,-0.002086761,0.049327515,0.192218979,18.24702644,0.034373489,-13.05006889,-0.027285431,0.187550598,0.141904922,0.004996826,26.50341391,29.28027321,7.104863861,0.186073898,0.023351685,-0.020566681,1
238,228.8890842,6.791360952,0.033910446,0.192283127,0.058302277,0.050496292,0.113259705,0.047563263,10.04768704,0.231974609,62.79723694,-45.12055232,-240.3656215,0.251521179,0.112748032,-323.1855341,0.011744125,-264.7746756,21.11550345,0.003002777,1.768954865,-0.013051987,-258.2627265,0.230966537,-27.96277338,69.41691945,58.15953816,44.01418436,0.243436783,0.075261566,17.56968953,-349.0167433,0.23434967,-253.7823542,0.079377441,-8.30E-05,0.049376251,0.192205643,18.24702644,0.033922745,-13.05006889,-0.027285431,0.187653305,0.141859772,0.004996338,26.50341391,29.28027321,7.104863861,0.186135284,0.0231577,-0.020539444,1
239,234.5023854,7.352554032,0.033923965,0.191968124,0.058213135,0.050414108,0.112937195,0.047582245,10.04768704,0.231680939,62.79723694,-45.12055232,-241.2253165,0.251721863,0.112476578,-319.9307954,0.011317261,-257.4316963,21.11550345,0.003002792,1.769183594,-0.013644852,-246.8029902,0.231004517,-27.96277338,69.41691945,58.15953816,44.01418436,0.243569199,0.075269608,17.56968953,-333.4629456,0.234098434,-236.2620127,0.079380463,-0.000382614,0.049106064,0.192242386,18.24702644,0.03406015,-13.05006889,-0.027285431,0.187650528,0.141922379,0.004996628,26.50341391,29.28027321,7.104863861,0.185723846,0.023032684,-0.020739853,1
240,239.8282273,7.965501935,0.033911865,0.192165924,0.058306137,0.050731354,0.112901825,0.047560516,10.04768704,0.231669586,62.79723694,-45.12055232,-240.2549038,0.251660263,0.112572647,-323.1410978,0.011511215,-265.3416591,21.11550345,0.003002823,1.768990631,-0.013396317,-258.467011,0.231040253,-27.96277338,69.41691945,58.15953816,44.01418436,0.243683334,0.075248337,17.56968953,-350.3470117,0.233764557,-253.8519669,0.079377014,-0.001569748,0.049467209,0.192393997,18.24702644,0.033952682,-13.05006889,-0.027285431,0.18763356,0.141917221,0.004996323,26.50341391,29.28027321,7.104863861,0.185946533,0.022859756,-0.020703293,0
241,244.9478804,8.549740164,0.033918686,0.192191162,0.058271683,0.050761169,0.113177185,0.047541626,10.04768704,0.231725281,62.79723694,-45.12055232,-241.3046856,0.251723251,0.112593002,-319.2510262,0.011386414,-256.1289382,21.11550345,0.003002441,1.768742508,-0.013226242,-247.3059109,0.231240234,-27.96277338,69.41691945,58.15953816,44.01418436,0.243417038,0.075245102,17.56968953,-333.2683787,0.233575821,-236.3448822,0.079384415,-0.001828949,0.049411011,0.192137024,18.24702644,0.034195313,-13.05006889,-0.027285431,0.187630646,0.141902405,0.004996368,26.50341391,29.28027321,7.104863861,0.185999786,0.023056656,-0.02088681,1
242,250.0623636,9.106933667,0.033953339,0.192236023,0.05828212,0.050721756,0.112960526,0.04749881,10.04768704,0.231863892,62.79723694,-45.12055232,-239.9068962,0.251632889,0.112439392,-322.7211405,0.011238403,-265.7341021,21.11550345,0.003002029,1.769053177,-0.0135121,-257.1784381,0.231162354,-27.96277338,69.41691945,58.15953816,44.01418436,0.243341751,0.075219376,17.56968953,-350.7390808,0.233679398,-254.4438017,0.079401581,-0.000796967,0.049453735,0.192308365,18.24702644,0.033629257,-13.05006889,-0.027285431,0.187645264,0.141893707,0.00499617,26.50341391,29.28027321,7.104863861,0.185950302,0.02321785,-0.020883499,1
243,254.7265116,9.738470806,0.033928528,0.192026459,0.058100647,0.050589951,0.112707443,0.047417679,10.04768704,0.231555969,62.79723694,-45.12055232,-242.7720442,0.25131958,0.112310867,-319.2392677,0.010607651,-255.9774049,21.11550345,0.00300119,1.769217072,-0.014265823,-247.3045392,0.230925385,-27.96277338,69.41691945,58.15953816,44.01418436,0.243412277,0.07514476,17.56968953,-332.7814111,0.233324265,-235.7090943,0.079360825,-0.000414047,0.049488541,0.192195984,18.24702644,0.033346542,-13.05006889,-0.027285431,0.187544785,0.141774384,0.004995239,26.50341391,29.28027321,7.104863861,0.185716476,0.022799118,-0.020829727,0
244,259.3840125,10.41842273,0.033933853,0.192108704,0.057890915,0.050552444,0.112693954,0.047412506,10.04768704,0.231452835,62.79723694,-45.12055232,-238.0672,0.251217545,0.11233963,-323.7879848,0.010625931,-266.4254254,21.11550345,0.003001221,1.769230865,-0.014308823,-257.7898472,0.230982666,-27.96277338,69.41691945,58.15953816,44.01418436,0.243470047,0.07514296,17.56968953,-351.4445051,0.233430237,-254.4571264,0.079345078,-0.000730408,0.049507339,0.192135437,18.24702644,0.03331868,-13.05006889,-0.027285431,0.187563599,0.141788467,0.004996033,26.50341391,29.28027321,7.104863861,0.185826401,0.02296991,-0.020782562,0
245,263.697675,11.03263492,0.033960892,0.192027496,0.058126282,0.050786179,0.112658676,0.047473831,10.04768704,0.231570282,62.79723694,-45.12055232,-243.7491084,0.251366974,0.112465714,-317.5614528,0.010797546,-255.1421984,21.11550345,0.003001816,1.769602631,-0.014459824,-248.6774755,0.23096608,-27.96277338,69.41691945,58.15953816,44.01418436,0.243693848,0.075196884,17.56968953,-332.1342779,0.233697128,-235.0064608,0.079390869,-0.001181473,0.04937851,0.192155411,18.24702644,0.033461182,-13.05006889,-0.027285431,0.187769211,0.14194075,0.004995758,26.50341391,29.28027321,7.104863861,0.18582753,0.022988174,-0.020417892,0
246,267.9662632,11.71032381,0.033965424,0.192093048,0.058066299,0.05062674,0.112716705,0.047469284,10.04768704,0.231587723,62.79723694,-45.12055232,-236.9128569,0.251439316,0.112349686,-324.8025524,0.010682098,-267.2450767,21.11550345,0.00300174,1.769698898,-0.014928909,-256.3540857,0.231046204,-27.96277338,69.41691945,58.15953816,44.01418436,0.243514542,0.075198547,17.56968953,-351.4453974,0.23385022,-255.1767902,0.079392532,-0.000965942,0.049376358,0.192339249,18.24702644,0.033581299,-13.05006889,-0.027285431,0.187702362,0.141925873,0.004996445,26.50341391,29.28027321,7.104863861,0.185782913,0.022975952,-0.020540939,0
247,272.1272468,12.21333651,0.033988876,0.192226791,0.058493225,0.051000809,0.1124673,0.047395737,10.04768704,0.231395523,62.79723694,-45.12055232,-244.4524998,0.251407684,0.112358063,-317.6565621,0.010364334,-254.2970493,21.11550345,0.003001266,1.770209824,-0.015326782,-249.4072268,0.230919754,-27.96277338,69.41691945,58.15953816,44.01418436,0.243520126,0.075130432,17.56968953,-331.7859379,0.233407028,-235.3351131,0.079416595,-0.000923752,0.049894272,0.192198547,18.24702644,0.033453918,-13.05006889,-0.027285431,0.187822693,0.141940796,0.004996277,26.50341391,29.28027321,7.104863861,0.185740585,0.022920517,-0.020170166,0
248,275.9462208,12.91054355,0.033989166,0.19226825,0.0582061,0.050870224,0.112393448,0.047369995,10.04768704,0.231261215,62.79723694,-45.12055232,-236.7679347,0.25124057,0.112127151,-325.8297386,0.01037616,-267.76267,21.11550345,0.003001068,1.770202103,-0.01566806,-256.561227,0.231076508,-27.96277338,69.41691945,58.15953816,44.01418436,0.243647598,0.07511145,17.56968953,-351.9711802,0.232943787,-254.6019975,0.079414215,-0.00058432,0.049810211,0.192167969,18.24702644,0.033406418,-13.05006889,-0.027285431,0.18770697,0.141930908,0.004995819,26.50341391,29.28027321,7.104863861,0.185765732,0.023038284,-0.020172516,1
249,279.7657821,13.54769672,0.033965383,0.192189295,0.05845874,0.050831431,0.112438787,0.047391195,10.04768704,0.231446711,62.79723694,-45.12055232,-241.9289446,0.251321732,0.112235011,-320.1856538,0.010482132,-259.8276724,21.11550345,0.003001353,1.770070628,-0.015303675,-250.9021871,0.230849279,-27.96277338,69.41691945,58.15953816,44.01418436,0.243573049,0.07512264,17.56968953,-339.4644772,0.233326594,-241.3899767,0.079394602,-0.000981308,0.049824951,0.192153554,18.24702644,0.033438283,-13.05006889,-0.027285431,0.18773734,0.141936289,0.004995997,26.50341391,29.28027321,7.104863861,0.185776057,0.023110524,-0.020154561,1
250,283.2865125,14.10360492,0.033980225,0.192192612,0.058174622,0.050736984,0.112452362,0.047598969,10.04768704,0.231453308,62.79723694,-45.12055232,-242.2675628,0.251484177,0.112194489,-322.9467553,0.010465332,-259.0466658,21.11550345,0.003001862,1.770004013,-0.015211304,-259.1020104,0.231003922,-27.96277338,69.41691945,58.15953816,44.01418436,0.243527786,0.075166855,17.56968953,-345.2479823,0.233453857,-254.1686805,0.079420517,-0.001549286,0.049681213,0.192149277,18.24702644,0.033419342,-13.05006889,-0.027285431,0.187795425,0.141936905,0.004995804,26.50341391,29.28027321,7.104863861,0.185775177,0.023183487,-0.020288223,1
251,286.71708,14.62860492,0.033939453,0.192092728,0.058089462,0.050743042,0.11231221,0.047427567,10.04768704,0.231485184,62.79723694,-45.12055232,-245.4902479,0.251380066,0.112194412,-317.6142509,0.010710648,-254.6260506,21.11550345,0.00300145,1.769613464,-0.014675507,-248.3581936,0.231078033,-27.96277338,69.41691945,58.15953816,44.01418436,0.243599701,0.07515094,17.56968953,-331.4508793,0.233745026,-235.2145085,0.079384384,-0.001170258,0.0496586,0.192062454,18.24702644,0.033336807,-13.05006889,-0.027285431,0.187616821,0.141832993,0.004996445,26.50341391,29.28027321,7.104863861,0.185641006,0.023120926,-0.020108185,1
